age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
31,2,178370,11,9,0,7,4,4,0,0,0,99,38
27,2,240809,15,10,4,0,1,4,0,0,0,56,38
47,5,55272,15,10,2,2,0,4,1,0,0,40,38
32,0,42900,14,15,2,9,0,4,1,15024,0,50,38
63,2,113756,11,9,4,3,3,4,0,0,0,40,38
27,2,154210,1,7,3,11,3,1,1,0,0,35,18
25,2,255849,11,9,4,0,3,4,0,0,0,40,38
67,1,190661,10,16,4,9,1,4,0,7896,0,50,38
58,2,218724,5,4,2,4,0,4,1,0,0,50,38
40,1,165726,8,11,0,3,4,4,0,0,0,40,38
32,2,163530,11,9,0,7,4,0,0,0,0,40,38
63,2,308028,12,14,2,12,0,4,1,5013,0,40,38
65,2,242580,15,10,0,9,1,4,1,11678,0,50,38
19,2,228238,11,9,4,6,2,4,1,0,0,40,25
24,4,34918,8,11,4,7,4,4,0,0,0,38,38
54,2,311020,11,9,2,7,0,4,1,0,0,50,38
62,2,416829,1,7,5,7,1,2,0,0,0,21,38
50,2,65408,11,9,2,2,0,4,1,0,0,50,38
26,2,282304,15,10,4,11,1,4,1,0,0,45,38
59,2,32552,9,13,2,2,0,4,1,0,0,4,38
40,2,220589,7,12,4,0,1,4,0,0,0,40,38
49,2,122493,11,9,6,12,4,4,1,0,0,40,38
54,2,175912,0,6,2,13,0,4,1,0,0,40,38
42,2,341204,11,9,0,2,2,4,0,0,0,40,38
68,2,117236,9,13,2,3,0,4,1,20051,0,45,38
48,2,36177,11,9,2,2,0,4,1,0,0,45,38
41,0,192589,9,13,2,0,0,4,1,0,0,40,38
51,2,204447,15,10,2,9,0,4,1,0,0,45,38
62,2,113080,5,4,0,2,3,4,1,0,0,40,38
40,1,233891,11,9,4,0,4,2,0,0,0,35,38
47,2,357848,11,9,2,2,0,4,1,0,0,40,38
25,4,108001,6,5,4,2,1,4,1,0,0,15,38
40,2,192381,15,10,2,2,0,4,1,0,0,50,38
20,2,266467,11,9,4,7,3,4,1,0,0,25,38
21,2,206891,5,4,4,4,3,4,0,0,0,38,38
37,4,265266,14,15,2,9,0,4,1,0,0,40,4
30,2,270889,15,10,2,0,0,4,1,0,0,40,38
31,2,266126,11,9,4,7,1,4,0,0,0,30,38
41,2,303510,11,9,2,3,0,4,1,0,0,40,38
38,0,125933,12,14,2,9,0,4,1,0,0,40,19
61,2,85194,15,10,2,12,0,4,1,0,0,25,38
73,4,29306,11,9,2,4,0,4,1,0,0,40,38
32,3,199765,9,13,2,2,0,4,1,7688,0,50,38
52,4,242341,5,4,2,2,0,0,1,0,0,40,38
37,2,404661,15,10,4,3,1,2,1,0,0,40,38
32,4,97723,8,11,4,2,1,4,1,0,0,40,38
37,2,143582,8,11,4,0,1,3,0,4101,0,35,38
44,3,118212,9,13,2,3,0,4,1,99999,0,70,38
71,2,269708,9,13,0,12,3,4,0,2329,0,16,38
32,2,130057,11,9,2,11,0,4,1,0,0,55,38
27,2,38353,8,11,2,11,0,4,1,0,0,60,38
34,2,249948,15,10,0,7,1,4,0,0,0,34,38
38,2,199816,11,9,0,6,3,4,1,0,0,40,38
25,1,190107,11,9,4,4,3,4,1,0,1719,16,38
61,3,84409,11,9,2,3,0,4,1,0,0,35,38
49,2,235683,15,10,2,11,5,4,0,0,0,40,38
40,5,151038,9,13,0,2,1,4,1,0,0,40,38
28,2,116613,15,10,4,12,3,4,0,0,0,24,38
55,2,238638,11,9,2,11,0,4,1,4386,0,40,38
56,1,273084,12,14,2,3,0,2,1,0,0,40,38
39,2,347491,1,7,0,2,1,4,1,0,1876,46,38
40,2,206066,11,9,2,2,0,4,1,0,0,50,38
52,4,44728,15,10,2,11,0,4,1,0,0,55,38
29,1,220656,9,13,2,3,0,2,1,0,0,40,38
39,2,290922,12,14,4,9,3,4,0,0,0,40,38
23,2,636017,15,10,4,7,3,2,1,0,0,40,38
66,2,146454,15,10,2,11,0,4,1,5556,0,40,38
37,2,338033,12,14,4,9,1,4,0,0,0,40,38
34,2,61272,9,13,4,3,1,4,0,0,0,40,38
33,2,182556,9,13,2,3,0,4,1,0,0,40,38
32,2,178615,11,9,2,2,0,4,1,2407,0,40,38
68,2,67791,15,10,6,11,1,4,1,0,0,40,38
35,4,31095,8,11,4,4,1,4,1,0,0,60,38
57,1,47392,11,9,2,3,0,4,1,0,0,40,38
60,2,114263,9,13,0,3,1,4,0,0,0,40,17
24,5,249385,9,13,4,0,2,4,0,0,0,10,38
22,2,255252,11,9,4,2,3,4,1,0,0,40,38
27,2,146719,11,9,0,11,3,4,0,0,0,35,38
36,2,76417,11,9,2,2,0,4,1,0,0,52,38
35,2,206951,12,14,2,11,0,4,1,0,0,40,38
29,2,211482,9,13,4,9,1,4,1,0,0,50,38
46,2,353824,7,12,4,0,1,4,1,0,0,40,38
32,2,192965,11,9,5,11,1,4,0,0,0,45,38
39,2,278557,8,11,2,2,0,4,1,0,1628,48,38
31,2,329301,11,9,0,13,1,4,1,0,0,55,38
54,2,179291,15,10,2,9,0,2,1,0,0,56,13
32,2,153326,9,13,2,9,2,4,1,0,0,40,38
90,2,313986,1,7,2,2,0,4,1,0,0,40,38
53,2,142717,9,13,0,0,4,4,0,0,0,40,38
39,2,63021,15,10,0,7,1,4,0,0,0,20,38
38,0,205852,11,9,4,0,1,4,1,0,0,45,38
53,2,167033,15,10,4,3,1,2,0,0,0,40,38
34,5,366198,10,16,2,9,0,4,1,0,0,45,10
42,1,125461,9,13,4,3,3,4,1,4650,0,35,38
40,2,168071,7,12,0,9,1,4,1,0,0,50,38
63,2,122442,2,8,2,2,0,4,1,0,0,40,38
40,2,264663,9,13,4,9,3,4,0,0,0,60,38
33,2,177331,8,11,2,2,0,2,1,0,0,40,38
22,2,163870,11,9,4,6,3,4,1,0,0,40,38
66,2,201197,9,13,2,9,0,4,1,0,0,45,38
43,1,35824,12,14,2,9,5,4,0,0,0,40,38
59,2,174040,15,10,0,9,4,4,1,0,0,40,38
36,2,383518,15,10,2,0,5,2,0,99999,0,40,38
29,2,176760,14,15,4,9,1,1,1,0,0,55,38
46,5,72506,11,9,2,7,5,2,0,0,0,40,38
43,2,345789,9,13,2,9,5,4,0,15024,0,50,38
23,1,430828,15,10,5,3,4,2,1,0,0,40,38
44,2,157249,9,13,2,9,0,2,1,0,1977,50,38
23,2,117789,9,13,4,9,1,4,0,0,0,60,38
26,2,291968,9,13,4,9,1,4,1,0,0,40,38
47,0,126204,15,10,0,0,1,4,0,0,0,40,38
27,2,150025,4,3,4,5,2,4,1,0,0,40,12
53,2,97005,11,9,2,2,0,4,1,0,0,46,38
57,4,253914,3,2,2,11,0,4,1,0,0,35,25
32,2,211349,0,6,2,13,0,4,1,0,0,40,38
70,2,141742,8,11,2,6,0,4,1,9386,0,50,38
38,2,140854,9,13,2,12,0,4,1,0,0,40,38
52,1,40641,0,6,2,2,0,4,1,5013,0,40,38
31,4,177675,9,13,2,9,0,4,1,0,0,40,38
25,2,106491,11,9,2,2,0,4,1,0,0,48,38
21,2,212619,8,11,4,6,3,4,1,0,0,40,38
20,2,39478,15,10,4,6,1,4,1,0,0,70,38
56,2,159770,11,9,2,2,0,4,1,0,0,40,38
26,3,187652,11,9,0,3,1,4,1,0,0,78,38
40,2,315321,11,9,0,3,4,4,0,0,625,52,38
34,2,162814,11,9,0,10,1,2,1,0,0,45,38
25,2,306666,15,10,2,11,0,2,1,0,0,45,38
22,2,123876,15,10,4,7,3,4,0,0,0,20,38
53,2,99476,11,9,0,7,1,4,0,0,0,38,38
36,2,149833,11,9,2,3,5,4,0,0,0,40,38
23,2,342946,1,7,4,13,3,4,0,0,0,38,38
22,2,445758,4,3,4,5,1,4,1,0,0,40,25
32,2,205019,7,12,4,11,1,2,1,0,0,50,38
47,2,178309,6,5,4,7,4,4,0,0,0,50,38
68,2,192829,7,12,0,3,1,4,0,0,0,43,38
48,2,207946,11,9,0,0,4,4,0,0,0,52,38
20,2,174714,15,10,4,9,3,4,1,0,0,15,38
32,2,48520,15,10,2,2,0,4,1,0,0,40,38
31,2,159737,11,9,4,11,4,2,0,0,0,58,38
20,2,104981,11,9,4,11,1,4,1,0,0,40,38
34,2,227689,8,11,0,12,1,4,0,0,0,64,38
20,2,190273,2,8,4,7,3,4,1,0,0,35,38
22,2,175883,11,9,4,0,3,4,0,0,0,40,38
24,2,354351,11,9,4,2,3,4,1,0,0,40,38
31,0,386331,11,9,2,0,0,2,1,0,0,50,38
31,2,181091,11,9,2,2,0,4,1,0,0,50,38
48,2,175221,11,9,2,6,0,4,1,0,0,40,38
43,5,270721,9,13,2,3,0,4,1,0,0,55,38
39,2,49020,9,13,2,11,0,4,1,3103,0,48,38
45,1,206459,12,14,2,0,0,4,1,0,0,35,38
28,2,202239,5,4,2,9,0,4,1,0,0,55,38
37,2,177895,15,10,2,12,5,4,0,5013,0,40,38
36,4,347491,10,16,2,9,0,4,1,0,0,35,38
61,4,224784,7,12,3,3,1,4,0,0,0,90,38
27,2,158156,10,16,4,9,1,4,0,0,0,70,38
35,2,379959,11,9,0,7,1,4,0,0,0,40,38
42,2,195096,11,9,2,11,0,4,1,4064,0,40,38
50,3,194514,12,14,4,9,1,2,1,0,0,50,37
24,2,197666,9,13,4,3,1,4,0,0,0,40,38
51,2,284211,11,9,6,9,4,4,0,0,0,35,38
51,2,340588,3,2,2,7,0,4,1,0,0,54,25
19,2,265576,11,9,4,5,3,4,1,0,0,50,38
42,2,208875,15,10,2,3,5,4,0,0,0,40,7
27,1,216013,11,9,2,5,0,4,1,0,0,40,38
18,2,198087,11,9,4,11,3,4,0,0,0,30,38
19,2,282698,5,4,4,0,3,4,1,0,0,80,38
48,2,248254,15,10,2,9,5,4,0,7298,0,40,38
33,1,318921,11,9,0,13,1,4,0,0,0,35,38
17,2,218124,1,7,4,11,3,4,0,0,0,20,38
34,2,345705,9,13,2,11,0,4,1,0,1977,50,38
51,2,82783,11,9,2,2,0,4,1,0,0,40,38
52,1,512103,15,10,0,13,1,4,0,0,0,40,38
20,2,116791,11,9,4,6,2,4,0,0,0,40,38
30,2,86808,9,13,4,9,2,4,0,0,0,40,38
47,2,178341,0,6,2,6,0,4,1,0,0,46,38
58,0,298643,11,9,0,0,4,2,0,0,0,40,38
35,2,207066,9,13,4,11,1,4,1,10520,0,45,38
34,2,289984,11,9,0,8,4,2,0,0,0,30,38
27,2,209205,9,13,4,12,3,4,1,0,0,40,38
37,3,291518,9,13,2,2,0,4,1,15024,0,55,38
42,2,202565,3,2,2,6,0,4,1,0,0,40,21
33,2,188246,9,13,2,3,0,4,1,0,0,40,38
58,2,142076,11,9,0,12,1,4,1,4787,0,39,38
38,2,125550,11,9,0,0,1,4,0,0,0,35,38
51,4,186845,9,13,2,4,0,4,1,0,0,8,38
45,5,207847,15,10,4,0,4,4,0,0,0,40,38
90,2,137018,11,9,4,7,1,4,0,0,0,40,38
54,2,156877,11,9,2,2,0,4,1,0,0,40,11
31,2,409622,9,13,2,6,0,3,1,0,0,36,25
27,0,196386,7,12,2,0,0,4,1,4064,0,40,7
30,2,115963,1,7,2,2,0,4,1,0,0,40,38
62,2,176839,9,13,2,12,0,4,1,0,0,38,38
38,2,172927,11,9,2,11,0,4,1,0,0,50,38
42,4,177937,9,13,3,3,1,4,1,0,0,45,30
33,2,173248,11,9,2,7,0,2,1,0,0,35,38
43,2,336643,11,9,4,3,1,4,0,0,0,50,38
20,2,233624,11,9,4,2,3,4,1,0,0,40,38
46,2,181810,11,9,2,2,0,2,1,4064,0,40,38
58,5,198145,9,13,2,0,0,4,1,0,0,35,38
32,4,154950,15,10,2,2,0,4,1,0,0,30,38
43,5,254817,15,10,4,7,1,4,0,0,0,40,38
25,2,110978,7,12,2,0,5,1,0,0,0,37,18
57,1,110417,11,9,2,2,0,4,1,99999,0,40,38
35,4,216129,2,8,4,7,1,2,0,0,0,40,37
39,2,393480,11,9,5,5,1,2,1,0,0,40,38
45,1,209482,12,14,2,9,5,4,0,0,0,45,38
45,2,123075,11,9,2,3,0,4,1,0,0,50,38
22,2,214399,15,10,4,11,3,4,0,0,0,15,38
33,0,117963,9,13,4,0,3,4,1,0,0,38,38
44,2,205822,15,10,2,11,0,4,1,0,0,40,38
44,2,106682,11,9,2,11,0,4,1,0,0,60,38
46,2,96552,15,10,0,6,3,4,0,0,0,17,38
19,2,389143,15,10,4,11,3,4,1,0,0,40,38
47,2,166181,15,10,2,0,5,2,0,0,0,48,38
24,2,308285,11,9,4,2,3,4,1,0,0,40,38
51,2,193720,9,13,2,3,0,4,1,0,0,45,38
19,2,129059,15,10,4,11,3,2,1,0,0,30,38
28,2,132686,9,13,2,3,0,4,1,0,0,55,38
32,3,377836,8,11,2,3,0,4,1,0,0,40,38
24,2,223515,11,9,2,2,0,4,1,0,0,45,38
35,2,273612,9,13,4,3,1,4,1,0,0,45,38
21,2,222993,11,9,4,6,3,4,1,0,0,40,38
36,2,130589,15,10,0,3,1,4,1,0,0,45,38
18,2,187770,11,9,4,5,3,4,1,0,0,30,38
42,2,334783,11,9,2,9,5,4,0,0,0,40,38
41,2,171550,11,9,2,3,0,4,1,0,0,40,38
44,2,202565,11,9,0,2,1,4,1,0,0,45,38
43,2,226902,11,9,2,11,0,4,1,0,0,80,38
21,2,230429,11,9,4,2,1,4,1,0,0,35,38
44,2,300528,1,7,2,0,0,4,1,0,0,40,38
39,2,198097,9,13,0,3,1,4,1,0,0,50,38
22,2,242912,11,9,4,7,4,4,0,0,0,35,38
22,2,133833,15,10,4,0,3,4,0,0,0,40,38
31,2,201122,9,13,2,11,0,4,1,0,1902,45,38
59,2,370615,11,9,6,0,4,4,0,0,0,60,38
47,2,175958,14,15,2,11,0,4,1,0,0,45,38
53,2,95519,11,9,2,9,0,4,1,0,0,42,38
51,2,289572,9,13,2,11,0,4,1,7688,0,50,38
30,2,152453,1,7,2,7,0,4,1,0,0,40,25
28,2,161538,9,13,4,12,1,4,0,0,0,35,38
36,2,370767,11,9,2,9,0,4,1,0,2377,60,38
62,3,354075,9,13,2,3,0,4,1,0,0,50,38
48,3,185041,11,9,2,2,0,4,1,7298,0,50,38
21,2,255957,15,10,4,3,1,4,0,4101,0,40,38
54,2,176681,11,9,2,0,0,2,1,0,0,20,38
37,2,199753,15,10,2,2,0,4,1,0,0,35,38
20,2,262749,15,10,4,6,3,4,1,0,0,40,38
55,2,41108,15,10,6,4,1,4,1,0,2258,62,38
34,2,213226,9,13,2,9,0,4,1,0,0,40,19
33,2,198727,11,9,0,12,1,4,0,0,0,40,38
60,2,170310,4,3,2,13,0,4,1,0,0,40,38
19,2,72355,15,10,4,7,1,4,1,0,0,20,38
26,2,291968,11,9,2,13,0,4,1,0,0,44,38
30,2,206322,11,9,2,13,0,4,1,0,0,73,38
32,2,312667,9,13,2,9,0,4,1,15024,0,50,38
48,2,187505,15,10,2,11,0,4,1,0,0,50,38
24,2,139989,9,13,4,11,3,2,1,0,0,40,38
60,2,51290,5,4,0,7,1,4,0,0,0,40,38
46,2,216414,8,11,3,2,4,4,1,0,0,40,38
29,2,128777,5,4,0,2,4,4,0,0,0,55,38
40,2,150471,7,12,0,7,1,4,0,0,0,40,38
37,2,176756,15,10,2,0,0,2,1,0,1485,70,38
70,2,315868,9,13,0,0,1,4,1,0,0,40,38
42,2,33521,7,12,2,11,0,4,1,0,0,45,38
24,2,140001,11,9,4,11,3,4,1,0,0,35,7
38,2,314310,12,14,2,9,0,4,1,0,0,45,38
47,2,102628,12,14,2,3,0,4,1,15024,0,55,38
43,1,153132,12,14,2,9,0,4,1,15024,0,40,38
37,2,335168,15,10,2,11,0,4,1,0,0,55,38
63,2,30813,12,14,2,9,0,4,1,0,0,50,38
23,2,236804,1,7,2,7,0,4,1,0,0,40,38
36,2,102864,11,9,4,6,3,4,0,0,0,40,38
47,2,161676,1,7,4,13,1,2,1,0,0,40,38
59,2,212783,11,9,0,7,1,4,0,0,0,38,38
29,2,251905,7,12,2,2,0,4,1,0,0,45,38
38,5,142022,11,9,2,0,5,2,0,0,0,40,38
37,2,202683,15,10,2,11,0,4,1,0,0,48,38
36,2,185744,15,10,2,3,5,4,0,0,0,35,38
39,2,179824,11,9,4,6,4,2,0,0,0,36,38
24,5,247075,11,9,4,0,4,2,0,0,0,20,38
54,5,103179,10,16,2,3,0,4,1,0,1902,50,38
23,2,148709,11,9,2,0,2,4,0,0,0,35,38
41,5,58930,9,13,4,9,1,4,0,0,0,40,38
32,2,156015,9,13,4,9,1,4,1,0,0,40,38
48,0,497486,11,9,3,0,4,4,0,1471,0,40,38
34,2,185408,15,10,4,3,1,4,0,0,0,40,38
37,2,75024,11,9,0,11,4,4,0,0,0,25,1
28,2,222442,11,9,2,11,0,4,1,0,0,51,4
37,2,140854,9,13,2,3,0,4,1,0,0,50,38
30,2,186932,9,13,2,3,0,4,1,0,0,70,38
49,2,190115,11,9,2,11,0,4,1,0,1672,44,38
25,2,243560,11,9,4,11,3,4,0,0,0,40,3
29,5,67053,11,9,4,7,1,1,1,0,0,40,36
27,2,279872,15,10,0,7,1,4,1,0,0,40,38
42,2,121055,15,10,4,11,1,4,1,0,0,45,38
27,2,193701,11,9,4,2,3,4,0,0,0,45,38
42,4,30759,11,9,2,2,0,4,1,0,0,35,38
84,1,135839,8,11,6,0,1,4,0,0,0,14,38
24,2,113466,11,9,4,11,1,4,1,0,0,40,38
24,2,218215,8,11,4,0,3,4,0,0,0,20,38
37,4,103925,9,13,2,11,5,4,0,0,0,50,38
36,4,37778,12,14,2,4,0,4,1,0,0,70,38
27,2,207611,9,13,4,3,3,4,0,0,0,40,38
40,1,141649,8,11,2,10,0,4,1,0,0,40,38
47,2,199058,9,13,2,9,0,4,1,0,0,60,38
29,4,178551,11,9,2,2,0,4,1,0,0,40,38
45,1,185399,12,14,0,9,3,4,0,0,0,55,38
51,1,146181,6,5,2,13,0,2,1,0,0,40,38
35,2,538583,1,7,5,13,1,2,1,3674,0,40,38
17,2,194612,1,7,4,7,3,4,1,0,0,25,38
53,2,150980,15,10,2,6,0,4,1,3137,0,40,38
35,2,129573,11,9,2,13,0,4,1,0,0,65,38
24,2,103064,9,13,4,9,1,4,0,0,0,40,38
19,2,304643,15,10,4,11,3,4,1,0,0,20,38
41,3,117721,15,10,2,4,0,4,1,0,0,65,38
30,4,281030,11,9,4,11,4,4,1,0,0,66,38
64,3,80333,11,9,2,3,0,4,1,0,0,40,38
44,2,174283,11,9,2,2,0,4,1,0,0,40,38
27,2,176972,8,11,4,2,1,4,1,0,0,40,38
36,2,172129,6,5,2,5,0,4,1,0,0,40,38
26,2,189219,7,12,4,0,1,4,0,0,0,8,38
37,2,31023,11,9,2,2,0,4,1,0,0,51,38
18,2,152044,0,6,4,7,3,4,0,0,0,3,38
22,5,232742,15,10,4,0,4,2,0,0,0,40,38
45,2,192835,15,10,2,3,0,4,1,0,0,40,38
41,2,32121,11,9,2,6,0,4,1,0,0,40,38
26,2,48280,9,13,4,9,1,4,0,0,0,40,38
54,2,337992,9,13,2,3,0,1,1,0,0,50,23
18,2,234953,15,10,4,0,3,4,0,0,0,25,38
23,2,52566,11,9,4,0,1,4,0,0,0,40,38
33,2,164748,9,13,2,13,0,4,1,0,0,40,38
64,5,222966,5,4,2,7,5,2,0,0,0,40,38
52,4,185407,9,13,2,3,0,4,1,0,0,50,38
53,2,55861,11,9,2,2,0,4,1,0,0,40,38
27,2,152683,11,9,2,13,0,4,1,3908,0,35,38
47,2,162034,9,13,2,11,0,4,1,0,0,70,38
43,1,143046,15,10,0,7,4,4,0,0,0,20,38
27,2,267325,11,9,2,11,5,4,0,3464,0,40,38
57,2,103403,4,3,2,13,0,4,1,0,0,40,38
81,2,129338,5,4,2,13,0,4,1,0,0,10,38
48,2,164964,11,9,2,6,0,4,1,0,0,40,38
52,2,366232,6,5,0,2,4,4,0,0,0,40,4
51,2,95469,11,9,2,9,0,4,1,0,0,40,38
23,2,161478,15,10,4,7,3,1,0,0,0,23,38
41,1,183009,11,9,2,13,0,2,1,0,0,40,38
44,5,185832,9,13,2,0,0,4,1,0,0,46,38
27,2,46868,9,13,4,12,1,4,0,0,0,15,38
61,2,162391,5,4,2,13,0,4,1,0,1651,40,38
37,4,154410,12,14,4,3,1,4,1,0,0,40,38
32,2,37380,15,10,0,0,4,4,0,0,0,38,38
41,2,132633,1,7,0,8,4,4,0,0,0,25,12
34,2,54850,9,13,4,3,1,4,1,0,1590,50,38
57,2,250201,1,7,2,7,0,4,1,0,0,52,38
29,2,178778,15,10,4,7,1,4,1,0,0,40,38
29,2,53642,8,11,2,0,0,4,1,0,0,40,38
41,3,220821,9,13,2,3,0,4,1,7688,0,40,38
43,5,41834,11,9,2,13,0,4,1,0,0,38,38
27,2,170017,9,13,2,9,0,4,1,0,0,40,38
20,2,291979,11,9,4,11,3,4,1,0,0,40,38
59,1,236426,7,12,0,9,1,4,0,0,0,50,38
70,4,172370,14,15,2,9,0,4,1,0,0,25,38
48,2,49278,7,12,0,0,4,4,0,0,0,40,38
28,2,224634,9,13,2,9,5,4,0,0,0,45,38
36,2,175643,11,9,2,2,0,4,1,0,0,35,38
45,2,99179,1,7,6,0,4,4,0,0,0,40,38
30,2,197558,11,9,2,5,0,4,1,0,0,40,38
35,2,106967,12,14,4,11,1,4,0,0,0,40,38
30,2,175931,11,9,2,2,0,4,1,0,0,40,38
40,2,154374,11,9,2,6,0,4,1,0,0,40,38
35,2,187625,15,10,4,7,1,4,0,0,0,65,38
45,1,125933,15,10,0,0,4,2,0,0,0,40,38
30,4,31510,7,12,0,2,1,4,1,0,0,50,38
26,2,176520,11,9,4,0,1,4,1,0,0,53,38
36,2,267556,11,9,2,2,0,4,1,4064,0,40,38
39,0,376455,14,15,2,9,0,4,1,0,1887,50,38
52,2,167527,1,7,6,7,4,2,0,0,0,40,38
44,2,146659,12,14,2,9,0,4,1,0,1887,35,38
34,4,101266,9,13,4,11,1,4,1,0,0,62,38
33,2,41610,9,13,2,9,0,4,1,0,0,40,38
47,2,133969,9,13,2,3,0,1,1,2885,0,65,23
33,1,167474,7,12,2,0,0,4,1,0,0,40,38
28,2,306830,7,12,2,5,0,4,1,0,0,40,26
39,2,191002,11,9,4,11,1,4,0,0,0,40,30
18,2,71792,11,9,4,11,3,1,0,0,0,40,38
21,5,142766,15,10,4,7,3,4,1,0,0,10,38
28,2,22422,11,9,4,13,4,4,1,0,0,55,38
55,2,160362,9,13,2,0,0,4,1,0,0,40,38
26,2,279833,9,13,4,3,1,4,1,0,2258,45,38
57,1,174132,12,14,2,9,5,2,0,0,1977,40,38
55,4,157486,12,14,2,9,0,4,1,7298,0,40,38
48,5,55863,10,16,2,9,5,4,0,0,1902,46,38
34,1,105540,9,13,2,9,0,4,1,0,2051,40,38
56,2,92444,15,10,2,3,0,2,1,0,0,50,38
39,2,139743,11,9,5,0,1,4,0,0,0,20,38
62,2,143312,15,10,0,7,1,4,0,0,0,60,38
24,2,140001,9,13,4,0,1,4,1,0,0,40,38
51,1,142411,8,11,0,0,4,4,0,0,0,50,38
61,2,149653,11,9,2,3,0,4,1,0,0,50,38
59,1,105866,9,13,2,10,0,2,1,0,0,30,38
47,2,236805,15,10,0,11,4,4,0,0,0,60,38
41,2,154668,15,10,2,9,0,4,1,0,0,40,38
47,2,293623,1,7,2,2,0,4,1,0,0,40,5
50,2,33304,11,9,2,2,0,4,1,0,0,40,38
45,2,187901,11,9,0,4,1,4,1,0,2258,44,38
53,2,96062,15,10,2,3,0,4,1,0,1740,40,38
22,2,152878,11,9,2,13,0,4,1,0,0,40,38
24,1,322658,9,13,4,9,1,4,0,0,0,40,38
35,1,162651,9,13,0,9,1,4,1,0,0,40,32
61,2,232308,0,6,2,6,0,4,1,0,0,40,38
17,2,140027,1,7,4,7,3,4,0,0,0,25,38
42,0,46366,11,9,5,0,4,2,0,0,0,40,38
58,2,192806,5,4,4,5,1,4,0,0,0,33,38
28,2,139903,9,13,4,6,4,2,0,0,0,40,38
40,4,26892,9,13,1,9,0,4,1,7298,0,50,38
43,2,245842,11,9,2,6,0,4,1,0,0,44,25
61,2,175999,11,9,2,6,0,4,1,0,0,40,38
21,2,282484,15,10,4,7,3,4,0,0,0,40,38
39,2,196308,15,10,2,7,5,4,0,0,0,24,38
34,2,236318,11,9,4,6,4,4,1,0,0,40,38
20,2,235691,11,9,4,11,4,4,1,0,0,40,38
45,1,172111,9,13,0,3,4,2,0,0,0,60,38
47,4,152752,4,3,2,13,0,4,1,0,0,20,38
44,5,165108,12,14,2,9,0,4,1,0,0,40,38
24,0,312017,15,10,4,3,3,4,1,0,0,40,38
28,2,201861,15,10,2,6,0,4,1,0,0,45,38
35,2,206951,15,10,2,11,0,4,1,0,0,40,38
30,1,327825,11,9,0,10,3,4,0,0,0,32,38
43,4,160369,0,6,0,4,4,4,1,0,0,25,38
23,2,334357,11,9,4,0,3,2,0,0,0,40,38
23,2,105617,6,5,4,13,3,4,1,0,0,40,38
49,0,229376,11,9,2,0,0,4,1,0,0,40,38
40,2,225823,15,10,0,2,1,4,1,0,0,60,38
25,5,183678,9,13,4,9,1,4,0,0,0,50,38
35,2,272019,1,7,2,2,0,4,1,0,2057,40,38
25,2,122489,9,13,4,3,3,4,0,0,1726,60,38
30,2,114691,9,13,4,0,2,4,1,0,0,40,38
22,2,271274,1,7,4,11,1,4,0,0,0,40,38
53,5,153486,0,6,2,13,0,4,1,0,0,40,38
40,2,216116,6,5,4,6,4,2,0,0,0,40,13
30,2,231620,9,13,4,11,1,4,0,0,0,40,25
68,4,133736,15,10,2,11,0,4,1,20051,0,40,38
22,2,218215,15,10,4,3,3,4,0,0,0,40,38
38,2,185556,15,10,2,2,0,4,1,0,0,40,21
62,2,109463,15,10,5,11,4,4,0,0,1617,33,38
56,3,24127,8,11,2,11,0,4,1,0,0,54,38
25,2,57635,8,11,2,11,5,4,0,0,0,42,38
43,4,48087,11,9,4,4,1,4,1,0,0,60,38
26,2,61603,4,3,2,5,0,3,1,0,0,40,25
29,4,389857,11,9,4,2,1,4,1,0,0,50,38
21,2,205838,11,9,4,7,3,4,1,0,0,37,38
62,2,254534,15,10,2,11,0,4,1,0,0,40,38
36,2,172104,14,15,4,9,1,3,1,0,0,40,18
44,4,167280,9,13,2,11,0,4,1,0,0,40,38
20,2,386643,15,10,4,7,3,4,0,0,0,40,38
31,0,59732,11,9,2,4,0,0,1,0,0,40,38
40,0,177595,15,10,2,2,0,4,1,0,1579,40,38
45,2,213620,11,9,4,7,3,4,0,0,0,40,38
26,2,37202,9,13,4,9,1,4,0,0,0,45,38
21,1,38771,15,10,4,0,3,4,1,0,0,40,38
33,3,49795,9,13,4,9,1,4,1,0,0,45,38
28,2,30912,11,9,2,7,0,4,1,0,0,43,38
60,2,76127,7,12,2,0,0,4,1,0,0,35,38
45,2,462440,1,7,6,7,1,2,0,0,0,20,38
18,2,208447,2,8,4,5,3,4,1,0,0,6,38
20,2,50397,11,9,4,0,3,2,1,0,0,20,38
39,4,142573,15,10,4,2,1,4,1,0,0,25,38
24,2,73928,8,11,4,0,3,1,0,0,0,20,38
77,2,253642,5,4,2,6,0,3,1,0,0,30,38
30,2,157778,15,10,2,9,0,4,1,0,0,25,38
40,2,119101,15,10,2,2,0,4,1,5178,0,40,38
47,2,211239,15,10,2,2,0,4,1,0,0,40,38
31,2,196025,10,16,3,9,1,1,1,0,0,60,2
17,1,246308,1,7,4,9,3,4,0,0,0,20,32
20,2,263612,15,10,4,0,3,2,0,0,0,40,13
46,2,428350,11,9,2,7,3,4,0,0,0,15,38
63,0,217994,15,10,0,3,4,4,0,0,0,40,38
41,4,209344,11,9,2,11,2,4,0,0,0,40,4
44,2,190532,12,14,4,9,1,4,0,0,0,55,38
